ShortwaveRadiationUpWm2;04-06-2003 02:00;23-03-2014 21:00
AirPressurehPa;26-05-2005 00:00;28-04-2006 06:00
RelativeHumidity1Perc;27-04-2006 15:00;28-04-2007 02:00
RelativeHumidity2Perc;27-04-2006 15:00;28-04-2007 02:00
SnowHeight1m;24-02-2008 13:00;31-03-2008 00:00
AirPressurehPa;01-06-2011 19:00;05-06-2011 15:00
AirPressurehPa;08-01-2012 15:00;15-01-2012 18:00
ShortwaveRadiationDownWm2;30-01-2012 16:00;27-03-2012 15:00
ShortwaveRadiationDownWm2;13-02-2013 16:00;19-03-2013 18:00
