SnowHeight2m;28-Oct-2013 21:00:00;10-Aug-2014 12:00:00
SnowHeight2m;26-Oct-2011 05:00:00;08-Jan-2012
SnowHeight1m;04-Apr-2009;01-Sep-2009
SnowHeight1m;03-May-2015 11:00:00;17-Jan-2018 23:00:00
